0.270157,0.583353,0.772465,0.043890,0.263880,0.321824,0.269093,0.589548,0.145628,0.375055,0.646060,0.571586,1.000000,0.325263,0.394009,1.000000,0.000000,0.000000,0.498558,0.023322,0.164139,0.082081,0.851489,1.000000,0.340906,0.035382,0.624977,0.675394,0.372335,0.441050,0.000000,1.000000,0.449099,0.000000,0.000000,0.000000,0.807526,0.025213,0.012248,0.000000,0.000000,0.000000,0.430792,0.388736,0.985725,0.376312,0.425812,0.607738,0.436357,0.000000,0.378372,0.491243,0.272383,0.000000,0.000000,0.000000,0.000000,0.335460,0.516231,0.004332,0.000000,0.591468,0.000000,0.000000,0.246103,0.186649,0.114420,0.000000,0.341520,0.000000,0.300231,0.402660,0.679549,0.360274,0.298589,0.272221,0.211032,0.749857,0.530753,0.684934,0.346298,0.773718,0.521582,0.953977,0.478948,0.122929,0.000000,0.683039,0.483786,0.410631,0.020017,0.539099,0.000000,0.233472,0.052884,0.602171,0.906725,0.006133,0.224474,0.746837,0.682470,0.000000,0.167000,0.514446,0.199844,0.000000,0.000000,0.978949,0.821010,0.000000,0.675166,0.000000,0.885236,0.358880,0.571521,0.827756,0.882125,0.880342,1.000000,0.838027,0.576465,0.212820,0.393905,0.820246,0.594702,0.756070,0.733013,0.624757,0.573516,0.855148,0.714664,1.000000,0.955889,0.838494,0.855809,0.134910,0.040876,0.821274,0.424798,0.707908,0.668367,1.000000,0.058341,0.000000,0.497768,0.276857,0.644106,0.000000,0.023017,1.000000,0.960359,0.000000,0.912314,0.000000,0.220086,0.147888,0.061421,0.013860,0.247593,0.266942,0.129780,0.415046,0.170093,0.845209,0.307031,0.414508,0.691489,0.169381,0.058001,0.307978,1.000000,1.000000,0.012215,0.043370,0.258808,0.542137,0.151915,0.104438,0.025114,0.559055,0.823529,0.189409,0.859375
0.766984,0.459819,0.275774,0.223055,0.784180,0.795181,0.779778,0.603909,0.649274,0.000000,1.000000,0.638441,0.556536,0.488717,0.000000,0.726777,1.000000,1.000000,0.000000,0.000000,0.587983,1.000000,0.347362,0.002387,1.000000,1.000000,1.000000,1.000000,0.000000,0.263335,1.000000,0.284110,0.000000,0.427804,0.056990,0.888868,0.619058,0.000000,0.261295,0.946753,0.572838,0.520022,0.000000,0.744224,1.000000,0.429212,0.000000,0.078354,0.478468,1.000000,0.724214,0.000000,0.671075,1.000000,0.507473,1.000000,0.443804,0.628337,0.793462,0.076305,0.420218,0.485320,0.405667,1.000000,0.076403,0.137838,0.278242,1.000000,1.000000,0.674554,0.916497,0.000000,0.986863,0.103570,0.888029,1.000000,0.343897,0.548866,0.000000,0.022887,0.354508,0.580094,0.478910,0.000000,1.000000,0.000000,0.086280,1.000000,1.000000,1.000000,0.823510,0.757684,0.199993,1.000000,1.000000,0.757356,1.000000,0.467265,0.000000,0.139670,0.882433,0.653158,0.000000,0.532633,0.000000,0.945967,0.750402,0.420323,0.353932,0.945819,0.411037,0.746494,0.404359,0.309073,0.753305,0.113659,0.372004,0.635759,0.160857,0.099073,0.359911,1.000000,1.000000,0.060331,0.649453,0.291292,0.064381,0.290394,1.000000,1.000000,0.000000,0.173669,0.331187,0.000000,0.298706,1.000000,1.000000,0.000000,0.000000,0.638513,1.000000,0.805773,0.307752,0.691411,1.000000,1.000000,1.000000,1.000000,1.000000,0.000000,0.958077,1.000000,0.000000,1.000000,0.000000,0.347263,1.000000,1.000000,0.000000,0.009750,1.000000,0.516429,0.033755,1.000000,1.000000,0.538860,0.904255,0.302932,0.399974,0.536150,0.420144,0.000000,0.412857,0.000000,0.541136,1.000000,0.425246,0.428492,0.283303,1.000000,0.094118,0.583503,0.526316
1.000000,0.447088,0.173301,0.326605,1.000000,1.000000,1.000000,0.345024,0.066648,1.000000,0.307171,0.280504,1.000000,0.243625,0.519068,0.000000,0.004198,0.330345,0.551602,0.539060,0.079641,0.394790,0.055621,0.838486,0.820239,0.381221,1.000000,0.357917,0.859125,0.000000,0.659299,0.158168,0.844410,1.000000,0.220210,1.000000,0.000000,0.502567,0.054916,1.000000,1.000000,0.421400,0.428602,0.000000,0.671765,0.054514,0.445108,0.815913,0.000000,0.674518,0.004469,0.625199,0.049835,0.638055,1.000000,0.402971,0.862982,0.089690,1.000000,0.001803,0.860316,1.000000,0.469192,0.602044,0.149559,0.313183,0.000000,0.577617,0.861378,0.228395,0.905423,0.215836,0.627490,0.000000,0.898517,0.851504,0.343859,0.952820,0.183147,1.000000,0.000000,0.946292,1.000000,0.537818,0.612176,0.538991,0.111794,0.000000,0.613499,0.722264,0.260907,0.687518,0.101607,0.000000,0.066035,0.774147,0.787989,0.000000,0.618678,0.000000,0.000000,1.000000,0.676246,0.826275,0.113719,0.286244,0.207555,0.892260,0.856170,0.283362,0.911437,0.409725,0.000000,0.000000,1.000000,0.777290,0.000000,0.722632,0.000000,0.000000,0.000000,0.687063,0.916115,0.000000,0.466570,0.000000,0.000000,0.000000,0.301698,0.705219,0.018720,0.541030,0.000000,0.021732,0.000000,0.106355,0.108955,0.115651,0.968006,0.000000,0.000000,0.000000,0.847961,1.000000,0.000000,0.099333,0.000000,0.488554,0.000000,0.409231,1.000000,0.393726,1.000000,0.157762,0.375391,0.088445,0.000000,0.000000,0.775837,0.347620,0.000000,0.734078,0.000000,0.000000,0.829211,0.834197,0.804965,0.000000,1.000000,1.000000,0.037329,0.932511,1.000000,0.568424,1.000000,0.432529,0.080373,0.000000,0.000000,0.460630,0.505882,0.024440,0.100000
0.683296,0.486878,0.376995,0.197818,0.686517,0.655348,0.740398,0.508388,0.312136,0.696231,0.000000,0.471969,1.000000,0.477952,0.905217,0.027381,0.092062,0.114797,0.908488,1.000000,0.428638,0.063999,0.000000,0.625910,0.146289,0.085417,1.000000,0.000000,1.000000,0.144542,0.493871,0.073287,1.000000,0.879777,0.336821,0.706139,0.010747,0.221340,0.469292,0.700096,0.713937,0.339366,1.000000,0.004947,0.668461,0.295056,1.000000,1.000000,0.470505,0.241914,0.000000,0.334260,0.428295,0.235706,0.223311,0.010116,0.545797,0.000000,0.516281,0.081684,0.555402,0.737383,0.104742,0.127970,0.092310,0.336078,0.312441,0.115370,0.524829,0.084202,0.020508,0.211428,0.213566,0.972504,0.021650,0.000000,0.000000,0.000000,0.473393,0.955206,0.291063,0.000000,0.202350,0.402136,0.205604,0.285100,1.000000,0.931272,0.168935,0.525245,0.657975,0.535176,0.347734,0.282996,0.000000,0.569821,0.491444,0.129865,0.960315,0.511231,0.385914,0.254079,1.000000,0.802357,0.589748,1.000000,0.685559,0.411003,0.476900,1.000000,0.649556,0.839194,0.787515,0.339898,0.709669,0.540168,0.779325,0.649830,0.358239,0.716745,0.476931,0.280542,0.368573,0.715951,0.647952,0.353770,0.581678,0.403162,0.000000,0.497694,0.616395,0.134488,0.306521,0.992827,0.778119,0.330297,0.248092,0.981995,0.580455,1.000000,0.441522,0.488653,0.378314,0.268815,0.373771,0.403443,0.384304,0.176972,0.146550,0.871440,0.356678,0.129422,0.865842,0.200079,0.212150,0.117473,0.054710,0.011925,0.287240,0.101181,0.094609,0.746494,0.610667,0.406767,0.000000,0.816062,0.386525,0.543974,0.467039,0.486482,0.204786,0.774852,0.456473,0.252646,0.579131,0.209931,0.094845,0.283138,0.092523,0.196850,0.329412,0.088595,0.048077
0.604342,0.289797,0.822607,0.083014,0.565443,0.670008,0.746201,0.311039,0.000000,0.471458,0.169184,0.274256,1.000000,0.000000,0.599103,0.447453,0.148766,0.068612,0.625220,0.513464,0.375705,0.088831,0.493023,0.000000,0.000000,0.170394,0.524386,0.101019,0.727226,0.193672,0.246590,0.289545,0.776377,0.672294,0.149444,0.405037,0.165615,0.341201,0.059687,0.368612,0.573759,0.105209,0.567394,0.168840,0.915512,0.247511,0.565667,0.800388,0.350994,0.404488,0.274025,0.116866,0.425164,0.410146,0.451984,0.163047,0.405368,0.456501,0.140131,0.151255,0.491818,0.636257,0.104337,0.475508,0.427815,1.000000,0.707777,0.428767,0.538735,0.712873,0.473399,0.310730,0.000000,0.824839,0.506454,0.291584,0.145133,0.331030,0.207982,0.872485,0.274670,0.351530,0.516988,0.279418,0.085147,0.092818,0.146719,0.357479,0.097491,0.482652,0.000000,0.759808,0.160807,0.671441,0.668981,0.795340,0.867364,0.494025,0.757750,0.293538,0.664808,0.226448,0.740126,0.969383,0.523119,0.870848,0.787805,0.104625,0.225958,0.911346,0.784329,1.000000,0.984377,0.592993,0.325784,0.054737,0.933455,0.000000,0.460835,0.629427,0.503481,0.549279,0.440757,0.601247,0.000000,0.417653,0.623498,0.558125,0.081582,0.211003,0.663737,0.646971,0.351970,0.768062,0.608522,0.272143,0.142486,0.752062,0.699872,0.520113,0.423050,0.335919,0.438650,0.514269,0.391190,0.228392,0.400387,0.238421,0.076683,0.902474,0.935083,0.183961,0.936068,0.245797,0.456617,0.309429,0.094752,0.021918,0.656032,1.000000,0.182228,0.761324,0.254642,0.639278,0.232244,0.800518,0.900709,0.687296,0.203609,0.434350,0.851706,0.463834,0.139002,0.784165,0.458304,0.592706,0.205108,0.365154,0.319251,0.629921,0.705882,0.443992,0.156250
0.000000,0.176682,1.000000,0.038882,0.000000,0.000000,0.000000,1.000000,0.672975,0.574215,0.128276,1.000000,1.000000,1.000000,1.000000,0.113914,0.036211,0.150262,1.000000,0.960109,0.707993,0.000000,0.273958,0.490850,0.277789,0.042438,0.584102,0.138359,0.784109,0.111966,0.625866,0.000000,0.780549,0.827168,0.319068,0.723225,0.157130,0.645231,0.233352,0.691609,0.844828,0.444225,0.894513,0.252668,0.721221,0.040259,0.877071,0.882618,0.432650,0.254944,0.347144,0.769996,0.272834,0.219740,0.330463,0.213218,0.777678,0.668020,0.973512,0.000000,0.771231,0.889370,0.830002,0.457510,0.734452,0.371718,0.143236,0.425299,0.333817,0.647148,1.000000,1.000000,0.634651,0.217571,1.000000,0.616329,1.000000,0.736197,1.000000,0.156803,0.229179,0.776560,0.165251,1.000000,0.701206,0.632324,0.503395,0.018363,0.689119,0.689714,0.567361,0.000000,0.227274,0.635541,0.350047,0.000000,0.173786,0.249941,0.201738,0.844739,0.602778,0.230891,0.207621,0.018490,0.423348,0.650989,0.693790,0.056231,0.000000,0.677589,0.000000,0.271824,0.995811,0.424432,0.533801,0.306123,0.970875,0.908491,0.690501,1.000000,0.730634,0.274959,0.243411,1.000000,0.838788,1.000000,1.000000,0.968084,0.472198,0.673095,1.000000,0.511917,1.000000,0.965313,0.961724,0.331590,0.186449,0.907998,0.919023,0.912394,0.082385,0.166932,1.000000,0.697700,0.041554,0.186870,0.138563,0.119686,0.119790,0.763283,0.042176,0.097127,0.885521,0.186527,0.000616,0.000000,0.163511,0.045543,0.009270,0.001901,0.027793,0.000000,0.620830,0.881469,0.389869,0.000000,0.049645,0.504886,0.000000,0.000000,0.779812,0.783293,0.000000,0.159082,0.000000,0.000000,0.000000,0.420786,0.186802,0.000000,0.058824,0.000000,1.000000
0.721256,0.098021,0.304814,0.502635,0.689629,0.494274,0.714216,0.274267,0.208165,0.552322,0.176855,0.240403,0.965174,0.073286,0.648137,0.211686,0.574963,0.562856,0.649095,0.653552,0.561919,0.171723,0.409828,0.188712,0.188400,0.195081,0.669930,0.263150,0.691150,0.245560,0.489091,0.183326,0.710164,0.642354,0.187082,0.533136,0.200802,0.171413,1.000000,0.517701,0.386276,0.393886,0.503971,0.112534,0.227559,0.000000,0.562546,0.815504,0.169692,0.086176,0.512387,0.687295,0.318246,0.073667,0.219286,0.339737,0.038320,0.654629,0.000000,1.000000,0.070712,0.000000,0.067732,0.405793,0.512859,0.813709,0.646546,0.347006,0.569575,1.000000,0.149046,0.601206,0.569989,0.281991,0.189872,0.271105,0.488771,0.575250,0.306487,0.494760,0.135914,0.601071,0.589270,0.334321,0.228587,0.846895,0.668715,0.653441,0.223679,0.000000,0.756577,0.904642,0.465068,0.879445,0.720149,0.892597,0.985131,0.740949,0.847760,0.363532,1.000000,0.868451,0.814535,1.000000,0.820379,0.989781,0.763330,0.590958,0.573328,0.987597,0.486577,0.906340,1.000000,0.314024,0.259891,0.113279,1.000000,1.000000,0.268361,0.902780,0.495010,0.000000,0.421313,0.949404,0.698031,0.823004,0.646006,0.486468,0.374831,0.668704,0.662403,0.754466,0.625294,1.000000,0.626211,0.000000,0.000000,1.000000,1.000000,0.526852,0.722849,0.648711,0.000000,0.252173,0.660756,0.534747,0.688272,0.391655,0.201610,0.617591,0.000000,0.317023,0.880936,0.360313,0.612156,0.436450,0.031009,0.002923,0.805653,0.587733,0.152255,0.867041,0.380353,0.845901,0.730064,0.883420,0.989362,0.876221,0.258683,0.214407,0.617979,0.770611,0.231348,1.000000,0.342756,0.805001,0.468329,0.718193,0.532509,0.799213,0.635294,0.801426,0.437500
0.835475,0.000000,0.000000,1.000000,0.797661,0.391123,0.799332,0.495528,0.323245,0.570965,0.228138,0.500379,1.000000,0.417952,0.600491,0.286046,0.058686,0.296751,0.635855,0.453828,0.417052,0.300539,0.745015,0.888206,0.376799,0.270256,0.967114,0.877287,0.512059,0.340895,0.625633,0.379367,0.533659,0.357555,0.394078,0.579092,0.249270,0.858236,0.744528,0.530062,0.599616,0.529654,0.363366,0.182515,0.539583,0.406379,0.421103,0.593986,0.436121,0.265823,0.385417,1.000000,1.000000,0.215525,0.432359,0.732407,0.639079,0.278940,0.410207,0.367222,0.665035,0.607077,0.447825,0.729615,0.402208,0.000000,1.000000,0.715436,0.000000,0.817227,0.000000,0.374414,0.830502,1.000000,0.000000,0.211397,0.567816,0.431376,0.284302,0.424090,1.000000,0.445643,0.000000,0.771562,0.000000,0.614638,0.507777,0.617821,0.000000,0.136608,0.708374,0.743261,0.297732,0.741087,0.520469,0.709906,0.934575,0.572516,0.708216,0.333093,0.822814,0.780015,0.703798,0.843128,0.853346,0.587061,0.761566,1.000000,1.000000,0.591389,0.691146,0.860496,0.663892,0.344743,0.839537,0.611458,0.593534,0.452768,0.625206,0.358472,0.242516,0.609460,0.600254,0.357207,1.000000,0.185268,0.231649,0.189165,0.437840,0.755934,0.228224,0.000000,0.411499,0.168291,0.172960,0.203443,0.205896,0.229352,0.328003,0.169810,0.458291,0.682479,0.573125,0.277836,0.314865,0.138067,0.452523,0.452556,0.215766,0.539825,0.433637,0.366746,0.885917,0.484990,0.590216,0.416035,0.043670,0.006170,0.844213,0.254120,0.184277,0.752865,0.234547,0.866737,0.755537,0.738342,0.851064,0.781759,0.368831,0.209006,0.372849,0.944280,0.334251,0.905286,0.325187,0.673461,0.325623,0.583669,0.320156,0.633858,1.000000,0.474542,0.048077
0.545080,1.000000,0.715052,0.000000,0.574694,0.971789,0.912918,0.000000,1.000000,0.468848,0.003799,0.000000,0.000000,0.149865,0.686355,0.925702,0.226902,0.139639,0.713799,0.286587,1.000000,0.003702,1.000000,0.524729,0.092387,0.000000,0.000000,0.583049,0.992784,1.000000,0.556934,0.054094,0.995372,0.239578,1.000000,0.771229,1.000000,1.000000,0.670983,0.721988,0.666645,1.000000,0.961766,1.000000,0.463163,0.281628,0.952417,0.000000,1.000000,0.345571,1.000000,0.542623,0.000000,0.314855,0.151215,0.474870,1.000000,1.000000,0.733791,0.059856,1.000000,0.555209,1.000000,0.562119,1.000000,0.440508,0.034328,0.546575,0.439701,0.762086,0.835287,0.881715,1.000000,0.242996,0.825004,0.400648,0.789941,0.833394,0.854408,0.000000,0.096550,0.874002,0.307159,0.719070,0.744124,1.000000,0.777747,0.162746,0.710581,0.515269,1.000000,1.000000,1.000000,0.348353,0.125881,1.000000,0.000000,1.000000,1.000000,1.000000,0.493652,0.353526,0.969438,0.000000,1.000000,0.787343,1.000000,0.000000,0.009726,0.816587,0.924370,0.547618,0.918323,1.000000,0.000000,0.000000,0.940771,0.121412,0.853779,0.705991,1.000000,0.272878,0.000000,0.706307,0.047421,0.689484,0.525773,1.000000,0.160534,0.000000,0.465550,0.457179,0.447061,0.750939,1.000000,0.299741,0.158801,0.737374,0.781406,0.721588,0.338802,0.480506,0.542382,0.367246,0.258854,0.104837,0.356239,0.148200,0.187216,0.988393,0.620791,0.089585,0.844550,0.266211,1.000000,1.000000,0.026847,0.002168,0.673599,0.000000,0.335165,1.000000,1.000000,0.330189,0.266116,1.000000,0.000000,1.000000,0.368518,0.868515,0.716337,0.041773,0.263244,0.145687,0.772571,0.725397,1.000000,0.299282,0.109456,0.653543,0.000000,1.000000,0.000000
0.944353,0.488861,0.140417,0.300256,0.960513,0.884629,0.895736,0.160878,0.198969,0.541984,0.280823,0.136063,0.668267,0.095348,0.494551,0.199031,0.116456,0.082703,0.524489,0.516091,0.000000,0.341778,0.448958,0.307590,0.729654,0.348387,0.657890,0.394525,0.977654,0.034997,0.622956,0.209331,0.965405,0.963846,0.350527,0.785623,0.112426,0.554213,0.000000,0.755029,0.938448,0.432976,0.884809,0.100441,0.000000,1.000000,0.900692,0.406281,0.235830,0.570135,0.166848,0.413180,0.224339,0.542552,0.640727,0.428107,0.834150,0.043889,0.508698,0.175107,0.874772,0.812654,0.491537,0.879168,0.000000,0.376402,0.247164,0.854502,0.992637,0.453613,0.583691,0.059488,0.771208,0.006813,0.559377,0.744289,0.103004,1.000000,0.249715,0.253898,0.220078,1.000000,0.376249,0.473536,0.377786,0.056356,0.259297,0.753076,0.370152,0.350979,0.171550,0.888224,0.233856,0.427136,0.292892,0.902829,0.770575,0.540847,0.749287,0.240902,0.573403,0.286357,0.750392,0.905823,0.487688,0.979838,0.490559,0.368284,0.337345,0.981554,1.000000,0.607528,0.652049,0.420758,0.995609,1.000000,0.632346,0.870816,0.609287,0.213482,0.207442,0.580466,0.588220,0.215680,0.458290,0.012811,0.133511,0.130894,0.410773,0.848171,0.139794,0.115409,0.261915,0.055825,0.166081,0.485771,0.360349,0.104044,0.637984,0.261819,0.279410,0.206214,0.012908,0.210554,0.255270,0.000000,0.258827,0.375327,0.117785,0.395498,0.522100,0.319414,0.921553,0.248295,0.605581,0.390249,0.107209,0.031169,1.000000,0.162039,0.309889,0.847777,0.225306,0.654745,0.188387,0.839378,1.000000,0.710098,0.756682,0.801803,0.000000,0.803060,0.802826,0.473059,0.704247,0.565460,0.256769,1.000000,1.000000,0.562992,0.270588,0.681263,0.217391
